Two quadrilaterals ABCD, EFGH have the sides AB, BC, CD, DA equal respectively to the sides EF, FG, GH, HE, and have also the angle BAD equal to the angle FEH. Show that the figures may be made to coincide with one another.
Any straight line drawn through the middle point of a diagonal of a parallelogram and terminated by a pair of opposite sides, is bisected at that point.
In a parallelogram the perpendiculars drawn from one pair of opposite angles to the diagonal which joins the other pair are equal.
If ABCD is a parallelogram, and X, Y respectively the middle points of the sides AD, BC
Show that the figure AYCX is a parallelogram.
ABC and DEF are two triangles such that AB, BC are respectively equal to and parallel to DE, EF. Show that AC is equal and parallel to DF.
ABCD is a quadrilateral in which AB is parallel to DC, and AD equal but not parallel to BC. Show that the diagonal AC = the diagonal BD;
ABCD is a quadrilateral in which AB is parallel to DC, and AD equal but not parallel to BC. Show that the quadrilateral is symmetrical about the straight line joining the middle points of AB and DC.
If there are three or more parallel straight lines, and the intercepts made by them on any transversal are equal, then the corresponding intercepts on any other transversal are also equal.
In a triangle ABC, if a set of lines Pp, Qq, Rr, drawn parallel to the base, divide one side AB into equal parts, they also divide the other side AC into equal parts.
If from the extremities of a straight hne AB perpendiculars AX, BY are drawn to a straight line PQ of indefinite length, then XY is said to be the orthogonal projection of AB on PQ.
The straight line drawn through the middle point of a side of a triangle, parallel to the base, bisects the remaining side.
In the triangle ABC, if Z is the middle point of AB, and ZF is drawn parallel to BC. Prove that AY = YC.
The straight line which joins the middle points of two sides of a triangle is parallel to the third side.
In the triangle ABC, if Z, Y are the middle points of AB, AC, prove ZY parallel to BC.
In the triangle ABC, if Z, Y are the middle points of AB, AC, prove ZY parallel to BC by producing ZY to V, making YV equal to ZY, and joining CV then proving that triangle AYZ and triangle CYV are congruent.
The straight line which joins the middle points of two sides of a triangle is equal to half the third side.
Show that the three straight lines which join the middle points of the sides of a triangle, divide it into four congruent triangles.
Any straight line drawn from the vertex of a triangle to the base is bisected by the line which joins the middle points of the other sides.
ABCD is a parallelogram, and X, Y are the middle points of the opposite sides AD, BC. Show that BX and DY trisect AC.
If the middle points of adjacent sides of any quadrilateral are joined, the figure thus formed is a parallelogram.
Show that the straight lines which join the middle points of opposite sides of a quadrilateral, bisect one another.
From, two points A and B, and from O the midpoint between them, perpendifuilars A P, BQ, OX are drawn to a straight line CD.
When three parallel lines cut off equal intercepts from two transversals, show that of the three parallel lengths between the two transversals the middle one is the Arithmetic Mean of the other two.
The parallel sides of a trapezium are a centimetres and b centimetres in length. Prove that the line joining the middle points of the oblique sides is parallel to the parallel sides, and that its length is 1/2(a + b) centimetres.
OX and OY are two straight Unes, and along OA' five points 1, 2, 3, 4, 5 are marked at equal distances. Through these points parallels are drawn in any direction to meet OY. Measure the lengths of these parallels: take their average, and compare it with the length of the third parallel. Prove geometrically that the 3rd parallel is the mean of all five.
From the angular points of a parallelogram perpendiculars are drawn to any straight line which is outside the parallelogram. Show that the sum of the perpendiculars drawn from one pair of opposite angular points is equal to the sum of those drawn from the other pair. Draw the diagonals, and from their point of intersection suppose a perpendicular drawn to the given straight line.
The sum of the perpendiculars drawn from any point in the base of an isosceles triangle to the equal sides is equal to the perpendicular drawn from either extremity of the base to the opposite side.
The sum of the distances of any point in the base of an isosceles triangle from the equal sides is constant, that is, the same whatever point in the base is taken.
The difference of the perpendiculars drawn from any point on the base produced of an isosceles triangle to the equal sides is equal to the perpendicular drawn from either extremity of the base to the opposite side.
The sum of the distances of any point in the base produced of an isosceles triangle from the equal sides is constant, that is, the same whatever point in the produced base is taken.
The sum of the perpendiculars drawn from any point within an equilateral triangle to the three sides is equal to the perpendicular drawn from any one of the angular points to the opposite side, and is therefore constant.
Equal and parallel lines have equal projections on any other straight hne.
#circles
A radius of a circle is a straight line drawn from the centre to the circumference.
All the radii of a circle are equal.
Any two radii of a circle are equal.
If OA and OB are two radii of a circle, then they are equal.
A diameter of a circle is a straight line drawn through the centre and terminated both ways by the circumference.
A semi-circle is the figure-bounded by a diameter of a circle and the part of the circumference cut off by the diameter.
Circles that have the same centre are said to be concentric.
A circle is a closed curve so that if the circumference is crossed by a straight line, this line if produced will cross the circumference at a second point.
The distance of a point from the centre of a circle is greater or less than the radius according as the point is without or within the circumference.
A point is outside or inside a circle according as its distance from the centre is greater or less than the radius.
Circles of equal radii are identically equal.
Concentric circles of unequal radii cannot intersect.
If the circumferences of two circles have a common point they cannot have the same centre, unless they coincide altogether.
An arc of a circle is any part of the circumference.
A chord of a circle is a straight line, joining any two points on the circumference.
A chord of a circle, which does not pass through the centre, divides the circumference into two unequal arcs. Of these, the greater is called the major arc, and the less minor arc.
The major arc is greater, and the minor arc less than the semi-circumference.
The major and minor arcs, into which a circumferenee is divided by a chord, are said to be conjugate to one another.
Let AB be a straight line and P a point outside it. From P draw PM perpendicular to AB, and produce it to Q, making MQ equal to PM. The points P and Q are said to be symmetrically opposite with regard to the axis AB, and each point is said to be the image of the other in the axis.
A point and its image are equidistant from every point on the axis.
A circle is symmetncal about any diameter.
A circle has O as the center and AB as any diameter. Prove that the circle is symmetrical about AB.
If a circle passes through a given point P, it also passes through the symmetrically opposite point with regard to any diameter.
In equal circles angles at the centre lohich stand on equal arcs are equal.
In equal circles arcs which subtend equal angles at the centre are equal.
In equal circles arcs which are cut off by equal chords are equal, the major arc to the major and the minor arc to the minor.
In equal circles chords which cut off equal arcs are equal.
In equal circles sectors which have equal angles are equal.
If a straight line drawn from the center of a circle bisects a chord which does not pass through the center, it cuts the chord at right angles.
If a straight line drawn from the center of a circle cuts the chord at right angles, which does not pass through the center, it bisects the chord.
Let ABC be a circle whose centre is O and let OD bisect a chord AB which does not pass through the centre. Prove that OD is perpendicular to AB.
The straight line which bisects a chord at right angles passes through the centre.
A straight line cannot meet a circle at more than two points.
A chord of a circle lies wholly within it.
One circle, and only one, can pass through any three points not in the same straight line.
The size and position of a circle are fully determined if three of its points are known.
Two circles cannot cut one another in more than two points without coinciding entirely.
One circle passes through the vertices of any triangle.
The circle passing through the vertices of a triangle is said to be circumscribed about the triangle. The circle, its centre, and its radius are called the circumcircle,the circumcenter,and the circumradius of the triangle.
The parts of a straight line intercepted between the circumferences of two concentric circles are equal.
Two circles, whose centres are at A and B, intersect at C, D and M is the middle point of the common chord. Show that AM and BM are in the same straight line. Hence prove that the line of centres bisects the common chord at right angles.
AB, AC are two equal chords of a circle, show that the straight line which bisects the angle BAC passes through the centre.
Find the locus of the centres of all circles which pass through two given points.
Describe a circle that shall pass through two given points and have its centre in a given straight line.
Describe a circle of given radius to pass through two given points.
If from a point within a circle more than two equal straight lines can he drawn to the circumference, that point is the centre of the circle.
Let ABC be a circle, and a point within it from which more than two equal straight lines are drawn to the circumference, namely OA,OB,OC. It is required to prove that is the centre of the circle ABC.
Equal chords of a circle are equidistant from the centre.
Chords which are equidistant from the centre are equal.
Find the locus of the middle points of equal chords of a circle.
If two chords of a circle cut one another, and make equal angles with the straight line which joins their point of intersection to the centre, they are equal.
If two equal chords of a circle intersect, show that the segments of the one are equal respectively to the segments of the other.
In a given circle draw a chord which shall be equal to one given straight line (not greater than the diameter) and parallel to another.
PQ is a fixed chord in a circle, and AB is any diameter. Show that the sum or difference of the perpendiculars let fall from A and B on PQ is the same for all positions of AB.
Of any two chords of a circle, that which is nearer to the center is greater than one more remote.
The greater of two chords is nearer to the centre than the less.
The greatest chord in a circle is a diameter.
Through a given point within a circle draw the least possible chord.
The angle at the centre of a circle is double of an angle at the circumference standing on the same arc.	theorem_39
A segment of a circle is the figure bounded by a chord and one of the two arcs into which the chord divides the circumference.
The chord of a segment is called its base.
An angle in a segment is one formed by two straight lines drawn from any point in the arc of the segment to the extremities of its chord.
If four or more points are so placed that a circle may be drawn through them, they are said to be concyclic.
All circles which pass through a fixed point, and have their centres on a given straight line, pass also through a second fixed point.
If two circles which intersect are cut by a straight line parallel to the common chord, show that the parts of it intercepted between the circumferences are equal.
If two circles cut one another, any two parallel straight lines drawn through the points of intersection to cut the circles are equal.
If two circles cut one another, any two straight lines drawn through a point of section, making equal angles with the common chord, and terminated by the circumferences, are equal.
Find the greatest and least straight linos which have one extremity on each of two given non-intersecting circles.
If from any point on the circumference of a circle straight lines are drawn to the circumference, the greatest is that which passes through the centre and of any two such lines the greater is that which subtends the greater angle at the centre.
Of all straight lines drawn through a point of intersection of two circles and terminated by the circumferences, the greatest is that which is parallel to the line of centres.
If from any internal point, not the centre, straight lines are drawn to the circumference of a circle, then the greatest is that which passes through the centre, and the least is the remaining part of that diameter and of any other two such lines the greater is that which subtends the greater angle at the centre.
If from any external point straight lines are drawn to the circumference of a circle, the greatest is that which passes through the centre, and the least is that which when produced passes through the centre; and of any other two such lines, the greater is that which subtends the greater angle at the centre.
Prove that the angle in a semicircle is a right angle.
The angle in, a segment of a circle greater than a semicircle is an acute angle.
The angle in a segment of a circle less than a semicircle is an obtuse angle.
A circle described on the hypotenuse of a right triangle as diameter, passes through the opposite angular point.
Two circles intersect at A and B and through A two diameters AP, AQ are drawn, one in each circle. Show that the points P, B, Q are collinear.
A circle is described on one of the equal sides of an isosceles triangle as diameter. Show that it passes through the middle point of the base.
Circles described on any two sides of a triangle as diameters intersect on the third side, or the third side produced.
Find the locus of the middle points of chords of a circle drawn through a fixed point, when the given point is within the circumference.
Find the locus of the middle points of chords of a circle drawn through a fixed point, when the given point is on the circumference.
Find the locus of the middle points of chords of a circle drawn through a fixed point, when the given point is without the circumference.
If two chords intersect within a circle, they form an angle equal to that at the centre, subtended by half the sum of the arcs they cut off.
If two chords intersect without a circle, they form an angle equal to that at the centre subtended by half the difference of the arcs they cut off.
The sum of the arcs cut off by two chords of a circle at right angles to one another is equal to the semi circumference.


theorem_40
A sector of a circle is a figure bounded by two radii and the arc intercepted between them.












TODO
Add examples for the following concepts
	equidistant
	midpoint and middle point
	each other vs one another
	produced beyond
	together and sum of angles
	base of a triangle
	hypotenuse
	opposite side of vertex
	opposite sides
	greater than lesser than
	oblique vs slanted
	shortest vs least
	polygon vs rectilinear figure
	extended vs produced
	= vs equal to
	distance vs path
	not greater vs lesser
	angular points vs vertices
	center vs centre
	lesser vs less
	right-angled triangle vs right triangle
	add a space after semi: semi circle, semi circumference, hemi sphere
	hemi vs semi

Check shew Shew is not present in the data. is should be show Show.

Numerical examples
Can make examples from Numerical exercizes on page 27 before theorem 8, exercizes on theorem 16 page 43. except 7 and 8

Left out Revision lession on triangles pg 54
Left out some numerical questions on pg Misc Example on 55
Left out some numerical questions on pg Misc Example on 61 before theorem 22
Left out some numerical questions on pg 149 before theorem 35
Left out some numerical questions on pg 153 before theorem 37
Left out some graphical questions on pg 155 before theorem 38
Left out some graphical questions on pg 157 before theorem 39
Left out some numerical (in misc) questions on pg 160
Left out diagnol scales, complete part 2 and practical geometry and loci
